Title,Text
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. corporate offices , data centers , and retail stores . * * In fiscal year 2014 , Apple owned a facility in Mesa , AZ , that was operated by a supplier , which had default grid emissions of 151,279 tons CO 2e and effective emissions of 0 tons CO 2e due to the use of 100 percent renewable energy . It was removed from operation in fiscal year 2015 and is not shown on this chart . The cleanest energy is the energy you never use . We ’ ve made energy efficiency a priority across all of our facilities , seeing energy savings of 25 percent or more in the buildings assessed . We have completed extensive energy efficiency projects at our corporate headquarters in Cupertino , California , and the surrounding Santa Clara Valley , where we operate more than 100 buildings , some of which we ’ ve called home for more than 20 years . As buildings age , and as our working needs have changed , we ’ ve undertaken aggressive programs to improve the comfort and function of our facilities , all the while ensuring they require less energy . Improvements made during the past five years now save over 39 million kilowatt-hours a year—equivalent to the output of a typical 20-megawatt solar photovoltaic ( PV ) array . The efficiency improvements include upgrading to LED lighting , retro-commissioning building controls , and upgrading heating , ventilation , and air-conditioning systems . When designing new buildings , we optimize energy efficiency through use of high-efficiency lighting and heating , ventilation , and air-conditioning systems and through careful selection of windows , insulation , shading , and roofing materials to reduce heating and air-conditioning loads . 11 Environmental Responsibility Report | 2016 Progress Report , Covering FY2015100 percent of our data centers run on 100 percent renewable energy . Our data centers are built with the environment in mind , often including innovative energy efficiency measures . In fact , three of our data centers—in North Carolina , Oregon , and Nevada—earned Leadership in Energy and Environmental Design ( LEED ) Platinum certification from the U.S. Green Building Council , the highest level possible . Our data centers have been 100 percent renewable since 2013 . And we ’ re continuing to find innovative ways to bring renewable energy projects to the places where"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. , Covering FY2015100 percent of our data centers run on 100 percent renewable energy . Our data centers are built with the environment in mind , often including innovative energy efficiency measures . In fact , three of our data centers—in North Carolina , Oregon , and Nevada—earned Leadership in Energy and Environmental Design ( LEED ) Platinum certification from the U.S. Green Building Council , the highest level possible . Our data centers have been 100 percent renewable since 2013 . And we ’ re continuing to find innovative ways to bring renewable energy projects to the places where we consume a lot of energy . For example , we recently partnered with the local utility , Duke Energy , to develop a green energy tariff—Duke Energy ’ s Green Source Rider Program . This program allowed us to co-develop five solar PV projects in North Carolina , the first of which came online in October 2015 . For more information about Apple ’ s industry-leading efforts to supply our data centers with 100 percent renewable energy , see Appendix B . Innovating on rooftops in Singapore . Singapore is so densely populated that there ’ s no space on the ground for a large-scale solar project . So we designed an entirely new solution . We worked with local renewable energy provider Sunseap to source clean energy from roughly 32 megawatts of solar panels on more than 800 rooftops in the city . This first-of-its-kind project will produce enough energy to run all our Singapore offices and our part of the shared data center that we use for extra computing capacity . To further advance the renewable energy market in Singapore and to ensure account - ability and traceability of our generation , Apple worked closely with APX ( a renewable energy tracking software developer ) and other key partners to develop a regional renewable energy tracking system , similar to those in North America and Europe . Apple is using the tracking system now and soon it will be opened to renewable energy generators and purchasers in Singapore and elsewhere in Asia . We ’ re powering 97 percent of our Apple Stores with renewable energy . That ’ s almost good enough . As of April 2016 , we are powering 463 Apple Stores in 13 countries with 100 percent renewable energy . Our preferred method"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. ( a renewable energy tracking software developer ) and other key partners to develop a regional renewable energy tracking system , similar to those in North America and Europe . Apple is using the tracking system now and soon it will be opened to renewable energy generators and purchasers in Singapore and elsewhere in Asia . We ’ re powering 97 percent of our Apple Stores with renewable energy . That ’ s almost good enough . As of April 2016 , we are powering 463 Apple Stores in 13 countries with 100 percent renewable energy . Our preferred method is to generate renewable energy from Apple- created projects to cover our stores ’ electricity use . For many of our other retail stores , we purchase renewable energy from third-party providers . And where local regulations don ’ t allow these options , we participate in utility green tariff programs , collaborate with landlords to purchase renewable energy on our behalf , or procure renewable energy certificates that meet strict verification standards.Our Maiden , North Carolina data center is powered by our biogas fuel cells and three solar arrays . 12 Environmental Responsibility Report | 2016 Progress Report , Covering FY2015Our renewable energy strategy 1 . Energy Efficiency An important first step in managing energy use is to ensure our facilities use as little as possible . That ’ s why we design them for maximum energy efficiency , and regularly audit their energy use to identify further opportunities for energy optimization.2 . Renewable Energy Renewable Energy Generation . Where feasible , we produce our own renewable energy by building our own solar arrays , biogas fuel cells , and micro-hydro generation systems . Renewable Energy Investments . Where it ’ s not feasible to produce our own , we purchase renewable energy , investing in local and newer projects that follow our robust renewable energy sourcing principles . Grid-Purchased Renewable Energy . In cases where we aren ’ t able to purchase renew - able energy in this way due to local regulations , Apple purchases renewable energy credits ( RECs ) . We apply the same rigor here as for our other grid-purchased renewables , and we also register and retire these RECs in certified tracking systems . When Apple acquires RECs , we require that they are Green-e Energy certified and come from the same region—and"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. we purchase renewable energy , investing in local and newer projects that follow our robust renewable energy sourcing principles . Grid-Purchased Renewable Energy . In cases where we aren ’ t able to purchase renew - able energy in this way due to local regulations , Apple purchases renewable energy credits ( RECs ) . We apply the same rigor here as for our other grid-purchased renewables , and we also register and retire these RECs in certified tracking systems . When Apple acquires RECs , we require that they are Green-e Energy certified and come from the same region—and preferably the same state—as the Apple facility they support . Wind Water Biogas Fuel Cell Geothermal Solar Our renewable energy sourcing principles . We encounter many legal and regulatory frameworks around the world that constrain our renewable energy supply options . In each location , we endeavor to choose the strongest approach available to us as defined by three guiding principles : Displacement . We seek to displace the more polluting forms of energy in the same electric grid region in which we operate—by putting into the grid an amount of renewable energy equal to the amount of energy taken from the grid by our facilities.Additionality . We strive to create new clean energy that adds to the energy sources already delivering to the grid . This generally means participating in renewable energy projects that would not have been built without Apple ’ s involvement . We make sure that the energy we count toward our goals is not counted toward regulatory obligations that utilities must meet , such as the Renewable Portfolio Standards in many states . Accountability . We apply rigor in measuring and tracking our energy supply resources , and use third-party registries such as WREGIS and NC-RETS , certification programs such as Green-e Energy , and contractual provisions to ensure that all renewable energy supplied to Apple is supplied only to Apple . When needed , we work with industry partners and governmental entities to create such systems . Your grid is our grid . When it is not feasible to power our facilities with onsite renewable energy , we match our load with renewable energy generated by either Apple-owned projects or third-party projects . We put the clean energy we generate onto the local grid , displacing the more polluting forms of energy . The"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. NC-RETS , certification programs such as Green-e Energy , and contractual provisions to ensure that all renewable energy supplied to Apple is supplied only to Apple . When needed , we work with industry partners and governmental entities to create such systems . Your grid is our grid . When it is not feasible to power our facilities with onsite renewable energy , we match our load with renewable energy generated by either Apple-owned projects or third-party projects . We put the clean energy we generate onto the local grid , displacing the more polluting forms of energy . The best way to think about it is like a bank : You can deposit $ 20 in one bank branch , then go to another branch and withdraw $ 20 . Renewable energy works in a similar way . And Apple ’ s renewable energy approach goes a step further to make sure we “ deposit ” on the same grid as the energy we are “ withdrawing. ” 13 Environmental Responsibility Report | 2016 Progress Report , Covering FY2015We are also changing how we design our stores to be better for the planet . For example , our latest store design is 40 percent more energy efficient and uses 30 percent less water than our previous design . W e ’ re also bringing the outside in , through mixed- mode natural ventilation and biophilic design , where available and appropriate . In late 2015 , our Mall of the Emirates st ore in Dubai received LEED Platinum certification . Home green home . The ne w A pple campus in Cupertino will be the most energy-efficient building of its kind . We ’ re recycling or reusing over 95 percent of the material from the demolished buildings at the site , by finding ways to repurpose virtually every piec e of concrete , glass , and steel . The building will be powered by 100 percent renewable energy , generated by 4 mega - watts of baseload biogas fuel cells and 16 megawatts of rooftop solar—one of the largest onsite corporate solar energy installations in the world . When additional energy is needed , it will come from a 130-megawatt solar project in Monterey County thanks to Apple ’ s power purchase agreement with First Solar . The site is designed as a micro- grid—which allows Apple to"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. the site , by finding ways to repurpose virtually every piec e of concrete , glass , and steel . The building will be powered by 100 percent renewable energy , generated by 4 mega - watts of baseload biogas fuel cells and 16 megawatts of rooftop solar—one of the largest onsite corporate solar energy installations in the world . When additional energy is needed , it will come from a 130-megawatt solar project in Monterey County thanks to Apple ’ s power purchase agreement with First Solar . The site is designed as a micro- grid—which allows Apple to disconnect from the local grid and power the campus autonomously when grid power goes down , providing energy resiliency . To support the micro-grid design , the onsite solar energy production will be augmented with biogas fuel cells and battery st orage . And air will flow freely between the inside and outside of the building , providing natural ventilation for 75 percent of the year , with highly efficient radiant heating and cooling the remainder of the year . The building itself is only part of the story . About 80 percent of the site will be open space , populated by more than 8000 trees , which includes over 7000 newly planted shade and fruit trees . Virtually all plants used throughout the landscape are drought- tolerant t o minimize freshwater use . W e ’ re also reclaiming as much rainwater as we can , and 157 ,000 gallons of recycled water from the city of Sunnyvale ’ s recycling facility will be used for the majority of our landscaping water needs at the new campus . By invest - ing in recycled water , we are helping to ease the demand for freshwater in Cupertino . Our Mall of the Emirates store in Dubai was designed with environmental features that earned the building LEED Platinum certification from the U.S. Green Building Council . 14 Environmental Responsibility Report | 2016 Progress Report , Covering FY2015Getting to and from the new campus will be greener , too . We ’ re expanding our commute alternatives program by 20 percent . This means that over a third of our employees in the area can commute to our existing and new campuses using our biofuel buses , public transit , bicycles , carpools , and their own two feet ."
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. Our Mall of the Emirates store in Dubai was designed with environmental features that earned the building LEED Platinum certification from the U.S. Green Building Council . 14 Environmental Responsibility Report | 2016 Progress Report , Covering FY2015Getting to and from the new campus will be greener , too . We ’ re expanding our commute alternatives program by 20 percent . This means that over a third of our employees in the area can commute to our existing and new campuses using our biofuel buses , public transit , bicycles , carpools , and their own two feet . And for drivers , we ’ ll have over 1000 electric vehicle charging stations . When completed , Apple Campus 2 will be an ever-present reminder of our commitment to sustainability and an example of what every corporate campus can be . We ’ re lessening our impact when we commute or hit the road . As we shrink the carbon footprint of Apple ’ s facilities , we ’ re also continuing to look for ways to reduce carbon emissions from business fleet vehicles , employee commute , and business travel . Those emissions grew in fiscal year 2015 primarily because our employee count increased by 14 percent in the same period , and because long-distance business travel increased . We offer our United States employees a transit subsidy of up to US $ 100 per month , and at our Cupertino and surrounding Santa Clara Valley campus , we offer free coach buses to commute to and from our corporate offices . In fiscal year 2015 , use of these coach buses increased by close to 19 percent . And we ’ re seeing the difference this is making : In fiscal year 2015 , our emissions per employee dropped for the fourth year in a row ; they have decreased by close to 30 percent since fiscal year 2012 . And to encourage electric vehicle use , we also offer our employees over 550 electric vehicle charging ports , at no cost—an increase of 67 percent compared to last year—and we continue to add more to meet increased demand . 8000 The site will be populated by over 8000 trees , including more than 7000 newly planted shade and fruit trees.10 0 % Apple Campus 2 will be powered by 100 percent renewable energy . Travel Emissions"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. employee dropped for the fourth year in a row ; they have decreased by close to 30 percent since fiscal year 2012 . And to encourage electric vehicle use , we also offer our employees over 550 electric vehicle charging ports , at no cost—an increase of 67 percent compared to last year—and we continue to add more to meet increased demand . 8000 The site will be populated by over 8000 trees , including more than 7000 newly planted shade and fruit trees.10 0 % Apple Campus 2 will be powered by 100 percent renewable energy . Travel Emissions 045,00090,000135,000180,000 FY12 FY13 FY14 FY15metric tons CO 2e 0.45.901 .351 .80 FY12 FY13 FY14 FY15metric tons CO 2e/employee Business Fleet Vehicles ( Scope 1 ) Employee Commute ( Scope 3 ) Business Travel ( Scope 3 ) Travel Emissions per Employee 15 Environmental Responsibility Report | 2016 Progress Report , Covering FY2015Transportation Reducing our carbon emissions by air and sea . Transporting hundreds of millions of products uses a lot of energy . Our logistics team is focused on reducing our carbon footprint in this area . That includes looking for opportunities to make air and ocean shipping more efficient so they use less fuel . And because we ’ re working to make our devices lighter and the packaging smaller , we ’ re cutting down on emissions no matter how our products are delivered . We are also looking at ways beyond just shipping to reduce our product transportation impacts—like our boxes . We ’ re reviewing our box sizing , material selection , recycled content , and even our packing slips , to see where we can be more material efficient . We use distribution centers across the world to act as transportation hubs for our products . While we don ’ t own these facilities , we believe they should have as small a footprint as possible . So we ’ re collecting data on their energy use , carbon emissions , waste genera - tion , and waste diversion from landfill , to identify where there may be opportunities for improvement . Recycling Recycling counts toward our footprint , too . Unlike many of our competitors , we include all the energy used to recycle our products in our carbon footprint . So whenever possible , we recycle our products in the region where they"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. . While we don ’ t own these facilities , we believe they should have as small a footprint as possible . So we ’ re collecting data on their energy use , carbon emissions , waste genera - tion , and waste diversion from landfill , to identify where there may be opportunities for improvement . Recycling Recycling counts toward our footprint , too . Unlike many of our competitors , we include all the energy used to recycle our products in our carbon footprint . So whenever possible , we recycle our products in the region where they ’ re collected , reducing the carbon emissions associated with shipping . When we have to ship , we do it responsibly . Because we work closely with all our recyclers and with vetted facilities , nothing is dumped unsafely in developing countries , which is a common problem in our industry . Recycling is also good for reducing global carbon emissions . Fewer carbon emissions are created by recycling materials such as aluminum than by mining and smelting new materials . Whoever uses the recycled material can count the carbon savings against their footprint , so we don ’ t double-count it against ours . We ’ re participating in the U.S. Environmental Protection Agency ’ s SmartWay Program to find more ways to improve fuel efficiency and reduce greenhouse gases and air pollu-tion from the transportation supply chain . 16 Environmental Responsibility Report | 2016 Progress Report , Covering FY2015Resources Liam is a line of robots that disassembles iPhone 6 into individual components , making it easier to recover finite resources such as aluminum , gold , and cobalt . Resources We can ’ t manufacture natural resources . So we invent ways to make the most of them . We want to make sure we ’ re protecting and creating more sustainable forest than we ’ re using . It ’ s part of our larger goal to minimize the materials we take from the earth . We ’ re measuring our water footprint and finding ways to reduce or reuse water wherever we can . And none of the waste from any of our iPhone and Apple Wat ch final assembly sites ends up in a landfill.5 We also created Apple Renew—a program that lets you recycle any Apple device at an Apple Store . Reuse"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. them . We want to make sure we ’ re protecting and creating more sustainable forest than we ’ re using . It ’ s part of our larger goal to minimize the materials we take from the earth . We ’ re measuring our water footprint and finding ways to reduce or reuse water wherever we can . And none of the waste from any of our iPhone and Apple Wat ch final assembly sites ends up in a landfill.5 We also created Apple Renew—a program that lets you recycle any Apple device at an Apple Store . Reuse & Recycling One of the best ways to use a resource is to reuse it . We work hard to keep electronic devices out of landfills so that the precious resources they contain can be reused . And we want to ensure that these devices are recycled properly so they don ’ t pose a threat to human health or the environment . That ’ s why we ’ ve developed recycling collection events , take-back initiatives , and efforts like Apple Renew , a global program that lets you bring used Apple devices to any Apple Store for reuse or responsible recycling . We ’ re also working with over 160 recyclers around the world , whose facilities we hold to rigorous standards of environmental compliance , health and safety , and social responsibility . Through our efforts , we ’ ve kept more than 597 million pounds of equipment out of landfills since 1994 . In 2015 , we collected nearly 90 million pounds of e-waste through our recycling programs . That ’ s 71 percent of the total weight of the products we sold seven years earlier.We designed a line of robots that can take apart up to 1.2 million phones a year . Meet Liam . Apple Renew Recycle your Apple device at any Apple Store or request a prepaid shipping label online and send it to us . Learn more > 17 Environmental Responsibility Report | 2016 Progress Report , Covering FY2015Amount of material recovered for reuse through take-back initiatives in 201 5 6 1 ,357 ,800 lbs Steel 23 , 101,000 Nickel 39,672Plastics 13,422,360 Lead 44,080Glass 1 1,945,680Zinc 130,036Aluminum 4,518,200Tin 4408Copper 2,953,360Silver 6612Cobalt 189,544Gold 2204 We also see a huge opportunity to improve the way we reclaim finite resources from our products . Existing"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. to 1.2 million phones a year . Meet Liam . Apple Renew Recycle your Apple device at any Apple Store or request a prepaid shipping label online and send it to us . Learn more > 17 Environmental Responsibility Report | 2016 Progress Report , Covering FY2015Amount of material recovered for reuse through take-back initiatives in 201 5 6 1 ,357 ,800 lbs Steel 23 , 101,000 Nickel 39,672Plastics 13,422,360 Lead 44,080Glass 1 1,945,680Zinc 130,036Aluminum 4,518,200Tin 4408Copper 2,953,360Silver 6612Cobalt 189,544Gold 2204 We also see a huge opportunity to improve the way we reclaim finite resources from our products . Existing recycling techniques , like shredding , only recover a few kinds of materials and often diminish their quality . So we invented Liam , a line of robots designed to disassemble 1.2 million phones a year , sorting all their high-quality components and reducing the need to mine more resources from the earth . Liam prototypes are operating in California and the Netherlands . It ’ s an experiment in recy - cling technology , and we hope this kind of thinking will inspire others in our industry . Additionally , we ’ re committed to making sure all the waste created by our final assem - bly facilities and by us is reused , recycled , composted , or , when necessary , converted into energy . It ’ s an ambitious goal that requires collaboration among multiple Apple teams , local governments , and specialty recyclers , but we ’ ve already seen great success . In 2015 , our facility in Cork , Ireland , was the first outside North America to receive UL ’ s Zero Waste to Landfill validation . In 2016 , our final assembly sit es , Foxconn Guanlan and Foxconn Taiyuan , were the first to receive this validation in China , and all our remaining iPhone and Apple Watch final assembly sites are on track to do the same before 2017 .5 And most recently , all our stores worldwide have initiated zero waste programs . We found that our final assembly supplier facilities were already diverting on aver- age 70 percent of the waste generated from manufacturing , cafeterias , and employee support facilities . The challenge was to address the remaining 30 percent—the small , low- or no-value , mixed waste materials that most recyclers will not accept ."
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. were the first to receive this validation in China , and all our remaining iPhone and Apple Watch final assembly sites are on track to do the same before 2017 .5 And most recently , all our stores worldwide have initiated zero waste programs . We found that our final assembly supplier facilities were already diverting on aver- age 70 percent of the waste generated from manufacturing , cafeterias , and employee support facilities . The challenge was to address the remaining 30 percent—the small , low- or no-value , mixed waste materials that most recyclers will not accept . We worked closely with our suppliers to find innovative ways to reduce , recycle , eliminate , or incin - erate this waste for energy recovery . For example , at many of our iPhone and Apple Watch final assembly facilities , we implemented waste sorting on the line to separate previously landfilled recyclable waste . We also implemented a component tray reuse program for iPhone , allowing single-use trays to flow through the supply chain mul- tiple times . At other sites , suppliers established waste reduction campaigns and worked with local recyclers to process materials not previously accepted . In response to this program , all iPhone and Apple Watch final assembly suppliers now have “ zero waste ” or “ green ” teams to support this program and other environmental improvements . At our corporate offices and retail stores , wherever possible we ’ ve created robust recycling and composting programs to minimize the environmental impact of the waste we produce . In fiscal year 2015 , we generated approximately 13.1 million pounds of waste , and diverted over 22.5 million pounds of materials from landfill through recycling and composting . Our rate of landfill diversion was 63 percent , compared with 68 percent in fiscal year 2014 . We are working to improve our landfill diversion rate through a variety of actions , including expanding composting at our corporate campuses , and initiating zero waste at our more than 470 retail stores . Landfill Diversion Rate for Office Waste Waste , recycling , and compost data is collected or estimated for all Apple facilities , including Apple Retail Stores.100 % 90 % 80 % 70 % 60 % 50 % 40 % 30 % 20 % 10 % 0 % 2012 2013 2014 2015 18 Environmental"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. 63 percent , compared with 68 percent in fiscal year 2014 . We are working to improve our landfill diversion rate through a variety of actions , including expanding composting at our corporate campuses , and initiating zero waste at our more than 470 retail stores . Landfill Diversion Rate for Office Waste Waste , recycling , and compost data is collected or estimated for all Apple facilities , including Apple Retail Stores.100 % 90 % 80 % 70 % 60 % 50 % 40 % 30 % 20 % 10 % 0 % 2012 2013 2014 2015 18 Environmental Responsibility Report | 2016 Progress Report , Covering FY2015Apple disposes of hazardous waste responsibly . We complete regular audits of the Transportation , Disposal , and Storage Facilities ( TSDF ) , where the hazardous waste is ultimately sent to be treated , incinerated , or recycled . Only facilities we audit and approve are allowed to accept and treat the hazardous waste we generate , which was 1 million pounds in fiscal year 2015 ( mostly from research and development ) , or less than 8 percent of our total waste . We take this commitment seriously : If the TSDFs do not meet our strict standards for environment , health , safety , and waste management protocols , we switch facilities . Water Conservation Every molecule of water we use matters . We ’ re constantly working to minimize our water use , so we monitor it within our cooling , landscaping , and sanitation processes and at our manufacturing sites . Then we develop targeted ways to reduce it . That includes creating cooling systems in our data centers that can reuse water up to 35 times . Or , for facilities in drier climates , installing intelligent irrigation systems that monitor weather and deploy water only when needed . In 2015 , we started collecting even more sophisticated data to help strengthen our con - servation strategy . We ’ ve begun to measure the water it takes to manufacture each of our products , starting with iPhone . And now we ’ re identifying the high- , medium- , and low-scarcity areas where we use water , so we can focus our efforts where they matter most . When we began to measure the water consumption footprint of iPhone , we learned that the story"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. intelligent irrigation systems that monitor weather and deploy water only when needed . In 2015 , we started collecting even more sophisticated data to help strengthen our con - servation strategy . We ’ ve begun to measure the water it takes to manufacture each of our products , starting with iPhone . And now we ’ re identifying the high- , medium- , and low-scarcity areas where we use water , so we can focus our efforts where they matter most . When we began to measure the water consumption footprint of iPhone , we learned that the story was similar to our product carbon footprint : the vast majority is during the manufacturing phase . This is primarily due to water consumed in energy pro - duction , such as for oil extraction , distillation , and processing , as well as non-energy sources , such as process water consumed during metals processing . That ’ s why we are focusing on reducing water consumption in our supply chain , primarily through our supplier clean water and clean energy programs . 19 Environmental Responsibility Report | 2016 Progress Report , Covering FY2015Supplier Clean Water Program The water we use to manufacture our products has a direct effect on the communities in which we operate . We launched the Clean Water Program in 2013 to reduce the use of freshwater in our suppliers ’ processes . Through 2015 , 73 supplier facilities have joined our Clean Water Program—so we can help them improve their water and wastewater management systems , and reduce freshwater use . Through baseline assessments , per - formance evaluations , technical support , and training , we helped these facilities save more than 3.8 billion gallons of freshwater . We ’ re also focused on reuse of treated waste - water and have achieved an average wastewater reuse rate of 36 percent across these facilities . To ensure our efforts impact areas of greatest need , we prioritize facilities by evaluating water use data , reviewing product life cycle water consumption data to identify water-intensive component suppliers , and mapping that data to water-stressed geographies . Supplier Clean Energy Program Of the production water consumption , over 70 percent is associated with electricity generation needed to power our suppliers ’ facilities . We know that water consumption varies by energy technology , and that renewable"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. reuse of treated waste - water and have achieved an average wastewater reuse rate of 36 percent across these facilities . To ensure our efforts impact areas of greatest need , we prioritize facilities by evaluating water use data , reviewing product life cycle water consumption data to identify water-intensive component suppliers , and mapping that data to water-stressed geographies . Supplier Clean Energy Program Of the production water consumption , over 70 percent is associated with electricity generation needed to power our suppliers ’ facilities . We know that water consumption varies by energy technology , and that renewable energy sources such as solar PV and wind energy are less water-intensive than conventional forms of energy such as natural gas , coal , or nuclear . Understanding this will help us make decisions , wherever possible , that result in both low-carbon and low-water sources of energy . Conserving water where it matters most . To meet the water needs of our offices , data centers , and retail stores across the world , Apple used 573 million gallons of water in fiscal year 2015 , which represented a 16 percent increase from fiscal year 2014 . This increase is driven primarily by growth , as well as increasing cooling needs at our data centers , and we are focusing our water usage reduction efforts on these facilities . Facilities Water Use Corporate Water Use p er Employee 075150225300 FY12 FY13 FY14 FY15million gallons FY12 FY13 FY14 FY15 Gallons per Employee7161 7158 6183 5404 Data Centers RetailCorporate We calculate our corporate water use for our data centers , retail stores , and corporate offices . 20 Environmental Responsibility Report | 2016 Progress Report , Covering FY2015We have targeted water-conservation efforts at our corporate facilities , especially in Cupertino and surrounding Santa Clara Valley , California , where our headquarters are located—an area experiencing significant drought . We are installing high-definition flow sensors and sub-meters in our landscaping to better understand and reduce our irrigation needs . In 2015 , we converted approximately 120,000 square feet of previously grass lawns to drought-tolerant landscape , translating to estimated water savings of up to 6 million gallons per year—enough water to fill nine Olympic-size swimming pools . We also planted throughout Apple ’ s headquarters over 167 ,000 California native plants , which are adapted to the local climate and require less"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. surrounding Santa Clara Valley , California , where our headquarters are located—an area experiencing significant drought . We are installing high-definition flow sensors and sub-meters in our landscaping to better understand and reduce our irrigation needs . In 2015 , we converted approximately 120,000 square feet of previously grass lawns to drought-tolerant landscape , translating to estimated water savings of up to 6 million gallons per year—enough water to fill nine Olympic-size swimming pools . We also planted throughout Apple ’ s headquarters over 167 ,000 California native plants , which are adapted to the local climate and require less water . To tackle water use in research and development facilities , we are beginning to retrofit laboratory equipment to recycle process water , already saving approximately 2.25 million gallons annually from two sites alone . As a result of these conservation efforts , our corporate water use per employee declined by 25 percent since fiscal year 2013 . At our existing and planned data centers , we will be expanding our efforts to use non–water-intensive cooling technology , recycle water where we can , and reduce with - drawals from the local watersheds . Our Maiden , North Carolina , data center employs an innovative cooling system that reuses water 35 times , resulting in a 20 percent reduc - tion in overall water consumption at the data center . We are also building our newer data centers in locations that can rely heavily on outdoor air for cooling . The impact of water usage varies greatly depending on the watershed conditions where the resource is being used . So we ’ ve continued to look at more sophisticated ways to measure and analyze our water use . The profile of water use at our data centers , corporate offices , manufacturing sites , and retail stores differs significantly depending on the climate and nature of activities . We have begun to map those operations against indicators of water risk , which include water scarcity , business risk , and habitat and livelihood impact to the basins in which we operate . This analysis will help prioritize our conservation efforts across our operations . FY201 5 Water Use by Risk Level 166M Gallons of H 2O296M Gallons of H 2O111M Gallons of H 2OLow Low-MediumMedium-HighHigh 0 % 20 % 40 % 60 % 80 % Data Centers Corporate Oﬃces"
NASDAQ_AAPL_2016,"This text comes from the document NASDAQ_AAPL_2016. offices , manufacturing sites , and retail stores differs significantly depending on the climate and nature of activities . We have begun to map those operations against indicators of water risk , which include water scarcity , business risk , and habitat and livelihood impact to the basins in which we operate . This analysis will help prioritize our conservation efforts across our operations . FY201 5 Water Use by Risk Level 166M Gallons of H 2O296M Gallons of H 2O111M Gallons of H 2OLow Low-MediumMedium-HighHigh 0 % 20 % 40 % 60 % 80 % Data Centers Corporate Oﬃces Retail Stores We mapped our water use to different levels of water risk ( as defined by WRI ’ s Aqueduct tool ) across the world to understand where we should be focusing our conservation efforts . Water risk takes into consideration water availability , water quality , and regulatory risks at a localized level . Source : World Resources Institute ( WRI ) Aqueduct , www.wri.org/our-work/project/aqueduct 35x We ’ ve created cooling systems for our data centers that can reuse water up to 35 times . 21 Environmental Responsibility Report | 2016 Progress Report , Covering FY2015Reducing carbon emissions helps the planet in more ways than one . Our move to 100 percent renewable energy has conserved a lot of water . That ’ s because traditional fossil-fuel sources of energy consume a substantial amount of water . Water is consumed during fuel extraction , refining and processing , and often during power generation . For example , cooling fossil fuel-based power plants requires large quantities of water . By contrast , many renewable energy generation technologies don ’ t rely on combustion processes , so they use much less or no water to generate electricity . In California alone , where the electricity our operations use is sourced from 100 percent renewable energy—primarily wind—we avoided over 135 million gallons of water consumption in fiscal year 2015 . And globally , our use of 93 percent renewable energy avoided over 566 million gallons of water consumption in fiscal year 2015 . 6 Forestry We ’ re not just protecting forests . We ’ re protecting generations of them . Forests provide wood fiber for the paper we use in our packaging . They also clean our air , purify our water , and shelter our wildlife . So we"
